user_id,signup_date,plan_type,monthly_fee,avg_weekly_usage_hours,support_tickets,payment_failures,tenure_months,last_login_days_ago,churn,churn_risk_score,risk_tier
2768,2024-01-12,Basic,199,20.5,7,4,23,4,Yes,0.686190061658318,High
889,2024-04-09,Basic,199,7.5,6,2,24,21,Yes,0.6860526105512134,High
1926,2023-11-08,Basic,199,5.8,7,2,26,34,Yes,0.6860127429679336,High
2472,2023-07-10,Premium,699,5.4,3,4,14,41,Yes,0.6844317798971136,High
1433,2024-02-13,Premium,699,0.7,1,2,36,24,Yes,0.6844041072623561,High
1812,2024-04-12,Premium,699,19.5,3,4,29,51,No,0.684331608057083,High
723,2024-07-30,Standard,399,19.2,6,5,27,20,No,0.6842808878214693,High
2543,2024-08-21,Basic,199,9.5,8,4,16,32,No,0.6841491170878312,High
1924,2023-12-29,Premium,699,22.4,7,5,4,9,Yes,0.6841005031481678,High
1691,2023-08-20,Premium,699,15.1,1,2,30,40,Yes,0.6839574103687703,High
2550,2023-06-11,Basic,199,15.1,1,5,20,42,Yes,0.6837401687759916,High
391,2023-04-15,Premium,699,19.1,7,4,3,13,No,0.6835819570493437,High
2367,2024-08-09,Premium,699,24.8,2,3,29,48,Yes,0.6834992661294216,High
1169,2024-12-09,Premium,699,19.7,5,1,13,42,Yes,0.6831789521361764,High
2763,2024-11-27,Premium,699,11.1,8,3,12,16,Yes,0.6827483819716835,High
559,2023-04-19,Basic,199,8.9,4,4,1,33,Yes,0.6824462253189902,High
1957,2024-02-28,Standard,399,23.5,4,3,14,44,Yes,0.6818102051204167,High
2764,2024-10-25,Premium,699,1.7,7,1,32,41,No,0.6817042418875753,High
241,2023-04-27,Basic,199,9.5,5,5,34,17,Yes,0.681603684760014,High
1529,2023-09-29,Basic,199,22.0,8,3,18,56,Yes,0.681582643381835,High
1211,2023-06-29,Standard,399,9.0,4,3,30,39,No,0.6814541044886765,High
752,2023-06-05,Premium,699,22.0,0,4,17,60,Yes,0.6810114415396399,High
156,2024-03-30,Premium,699,23.5,4,0,27,44,Yes,0.6806362830406578,High
1146,2024-11-06,Standard,399,21.8,8,3,8,10,No,0.6805702027467581,High
2243,2023-12-13,Basic,199,14.5,0,5,1,59,Yes,0.6801445095138641,High
2216,2024-08-03,Standard,399,20.5,6,5,9,20,No,0.6798003581330156,High
2095,2024-02-17,Basic,199,6.7,1,3,5,60,Yes,0.6795662499464932,High
2007,2024-01-18,Premium,699,1.1,2,0,8,15,Yes,0.6794217378747983,High
355,2024-02-02,Basic,199,14.1,5,3,23,0,Yes,0.6792606028169264,High
2278,2024-09-20,Basic,199,6.7,3,5,19,59,Yes,0.6791547298874601,High
818,2024-02-28,Standard,399,16.4,4,4,36,29,Yes,0.6783593513797942,High
2128,2024-12-05,Standard,399,15.3,4,3,35,32,Yes,0.6783593513797942,High
1955,2024-09-05,Basic,199,20.8,5,3,25,2,Yes,0.6778866545029147,High
2142,2023-02-10,Premium,699,7.1,1,5,35,43,Yes,0.6778358637593295,High
2794,2024-04-29,Premium,699,13.0,4,5,4,25,Yes,0.6768368500909319,High
1893,2024-05-13,Premium,699,10.9,2,5,30,44,No,0.6766862930421289,High
519,2023-02-24,Standard,399,9.6,4,3,22,54,Yes,0.6764149950073648,High
281,2024-12-22,Standard,399,7.8,4,2,36,45,Yes,0.6763494219924885,High
1941,2024-04-10,Basic,199,12.7,2,4,7,58,Yes,0.6760306550272077,High
1916,2023-01-13,Basic,199,21.9,7,5,16,51,Yes,0.6758959118644229,High
49,2023-11-12,Premium,699,20.9,8,1,3,27,Yes,0.6752883926731901,High
2482,2023-01-29,Standard,399,14.7,8,4,9,15,Yes,0.67468067903953,High
2211,2023-12-07,Basic,199,25.0,2,1,7,46,Yes,0.6744156123582923,High
2580,2023-09-12,Basic,199,18.9,8,3,35,13,Yes,0.6738736734114729,High
763,2024-11-18,Basic,199,10.5,0,2,3,60,Yes,0.6734439465556625,High
1904,2023-12-27,Standard,399,18.4,4,2,2,52,Yes,0.6732438765943579,High
1139,2024-05-02,Standard,399,22.9,2,5,2,59,Yes,0.6731411451309536,High
2398,2024-07-12,Standard,399,3.5,3,3,25,4,No,0.6729440960358115,High
2214,2023-09-16,Basic,199,4.3,3,2,24,4,Yes,0.6724394072761332,High
2238,2024-07-01,Basic,199,4.5,5,1,5,33,No,0.6716691613049937,High
38,2023-03-25,Standard,399,23.6,3,4,8,38,Yes,0.6716070339025872,High
730,2024-08-13,Basic,199,20.7,1,4,32,41,Yes,0.6715574171277287,High
1099,2023-04-24,Premium,699,6.4,4,5,17,27,No,0.6712305922250799,High
293,2023-04-26,Premium,699,12.6,2,4,34,29,Yes,0.6708951769614415,High
596,2024-07-12,Basic,199,4.3,3,1,31,47,Yes,0.670303148407441,High
488,2023-02-05,Standard,399,12.2,1,3,16,57,No,0.6701714560061913,High
379,2024-04-13,Premium,699,20.1,8,1,7,23,Yes,0.6701333511063282,High
2634,2023-01-14,Standard,399,24.3,6,3,28,17,Yes,0.6698860765265637,High
1606,2023-01-13,Standard,399,7.1,4,5,24,51,No,0.6692811718895361,High
917,2023-10-28,Premium,699,12.7,3,4,10,60,No,0.6688813933314272,High
2326,2023-10-02,Premium,699,9.8,3,4,13,41,Yes,0.6685689207806971,High
396,2024-02-26,Standard,399,23.8,8,5,18,52,Yes,0.6685082433178101,High
79,2024-02-08,Premium,699,21.1,2,4,11,34,Yes,0.6684332667309786,High
507,2024-11-29,Basic,199,17.1,4,5,15,26,Yes,0.6673866804188925,High
607,2024-10-03,Premium,699,21.1,2,4,6,12,Yes,0.6672577186298317,High
1006,2023-09-01,Basic,199,16.8,8,2,34,31,No,0.6663321617807278,High
871,2023-09-02,Premium,699,3.9,3,0,13,46,No,0.6661819076097067,High
609,2024-07-06,Standard,399,22.7,8,2,14,34,No,0.6652727221189416,High
1804,2024-07-04,Basic,199,12.9,4,4,22,34,No,0.665272375407919,High
1820,2024-06-12,Basic,199,19.8,2,4,26,42,Yes,0.6652599183766057,High
510,2024-02-11,Standard,399,5.8,4,5,17,33,No,0.6649379955165663,High
1661,2024-04-03,Standard,399,18.3,5,5,32,52,Yes,0.6646678142271135,High
615,2024-12-21,Standard,399,23.0,0,0,31,41,Yes,0.6644337656971679,High
1819,2023-06-10,Standard,399,17.3,3,4,7,43,Yes,0.6643430942083214,High
540,2023-06-28,Standard,399,11.7,4,2,15,29,Yes,0.6642468943760971,High
2421,2024-01-01,Premium,699,24.1,0,5,30,41,Yes,0.6641203289717336,High
1951,2023-02-15,Premium,699,13.3,2,4,33,23,No,0.6636687852389556,High
888,2023-02-14,Basic,199,20.0,7,3,8,11,Yes,0.6635929935652497,High
200,2023-09-11,Basic,199,24.6,1,4,22,41,Yes,0.6635290190942463,High
832,2024-11-04,Basic,199,0.8,0,1,9,46,No,0.6634256312886423,High
171,2023-09-19,Standard,399,10.3,1,2,30,27,Yes,0.663388295407225,High
863,2024-04-01,Standard,399,3.0,1,0,17,36,No,0.6630545400032413,High
137,2023-07-04,Standard,399,11.1,3,4,24,26,Yes,0.6628094691769553,High
1851,2023-11-21,Basic,199,19.0,1,3,11,47,No,0.6627402888740923,High
575,2023-09-15,Standard,399,10.7,5,4,25,3,Yes,0.6627355530792327,High
1833,2024-01-05,Basic,199,19.4,1,5,9,45,No,0.6623819143178425,High
1617,2024-09-28,Standard,399,22.5,5,3,27,60,No,0.6623602240080819,High
1909,2023-12-26,Premium,699,19.0,3,2,12,54,No,0.6623043520893243,High
539,2023-04-14,Premium,699,4.2,1,4,32,4,No,0.6622128784034249,High
1615,2024-11-28,Premium,699,6.3,5,4,5,23,No,0.6612324231411076,High
1954,2023-12-05,Basic,199,0.6,3,5,19,52,No,0.6610921423823133,High
2455,2023-08-26,Basic,199,20.1,5,5,10,14,No,0.6599109280358022,High
1432,2023-09-08,Standard,399,22.0,0,4,17,41,Yes,0.6597867081152188,High
2734,2024-01-13,Basic,199,12.4,8,0,27,23,Yes,0.6597463790218827,High
1217,2023-07-19,Basic,199,16.2,7,3,5,21,Yes,0.6594644383492839,High
352,2023-04-20,Basic,199,17.9,2,5,25,24,Yes,0.6593622635613491,High
104,2023-06-05,Basic,199,10.3,1,4,5,40,No,0.6593526649507937,High
2557,2024-10-17,Premium,699,5.0,0,4,26,59,Yes,0.6590517122581043,High
1097,2023-04-06,Premium,699,10.1,2,4,22,34,Yes,0.658863639089883,High
2275,2024-07-18,Basic,199,19.6,7,3,2,14,No,0.6579516551701964,High
829,2024-10-02,Basic,199,21.7,3,3,19,44,Yes,0.6578742474663917,High
303,2023-06-18,Basic,199,20.8,8,1,4,36,No,0.6575371839366996,High
674,2023-05-29,Premium,699,22.3,6,4,29,18,Yes,0.6572510203381197,High
883,2024-10-17,Basic,199,10.7,7,5,19,8,Yes,0.6569556973814493,High
2127,2023-12-16,Basic,199,7.3,4,3,24,41,No,0.6566494418472446,High
1996,2023-12-19,Standard,399,11.5,0,3,12,60,No,0.6565968878732689,High
1137,2024-12-25,Premium,699,22.2,5,5,21,16,No,0.656574362500883,High
1157,2023-05-08,Premium,699,23.6,7,0,16,40,Yes,0.6564447576162803,High
2024,2024-01-30,Standard,399,21.8,7,3,30,9,Yes,0.6564106269932257,High
1240,2024-09-14,Premium,699,22.7,3,5,4,44,No,0.6563974680715619,High
2585,2024-05-16,Basic,199,20.6,4,2,1,27,No,0.6563198100233996,High
2169,2023-10-22,Basic,199,4.5,0,0,16,24,Yes,0.6560830342199705,High
2156,2024-04-01,Basic,199,14.5,5,3,25,1,Yes,0.6560427645887466,High
2088,2024-07-17,Basic,199,13.8,8,0,33,36,Yes,0.6553095743644889,High
1770,2023-12-20,Standard,399,10.4,1,5,17,31,Yes,0.6552527283548972,High
225,2024-04-26,Premium,699,19.8,8,4,33,1,Yes,0.6550419080011272,High
2279,2023-01-21,Premium,699,23.1,7,4,34,0,Yes,0.6548526146714231,High
1049,2023-04-05,Standard,399,20.1,1,4,21,60,No,0.6543304688277488,High
1231,2024-05-26,Premium,699,1.6,3,3,24,19,No,0.6541430831953805,High
790,2024-07-27,Basic,199,20.1,6,3,14,2,Yes,0.6538482553334782,High
2439,2024-08-13,Basic,199,8.0,1,5,13,57,Yes,0.6528669160490524,High
454,2023-06-02,Premium,699,4.7,3,1,28,17,Yes,0.6527625764616357,High
1396,2023-10-13,Standard,399,20.5,1,4,31,27,No,0.6511033468724317,High
1190,2024-07-13,Premium,699,9.3,1,2,5,53,Yes,0.6510879586902719,High
1665,2023-08-23,Standard,399,5.4,2,4,35,25,No,0.6507846053194281,High
513,2024-09-06,Standard,399,5.1,8,1,20,57,Yes,0.6507615161830017,High
1441,2023-09-23,Basic,199,21.9,7,3,20,33,Yes,0.6507081072225922,High
2736,2023-10-21,Basic,199,20.2,5,2,33,3,Yes,0.6505128637719559,High
1095,2024-10-29,Premium,699,11.4,3,4,26,39,No,0.6504623834053206,High
795,2023-11-03,Standard,399,19.7,6,5,30,3,No,0.6504197763440409,High
590,2024-04-15,Premium,699,16.3,1,5,28,43,Yes,0.6502140383058711,High
2381,2023-11-15,Standard,399,19.5,6,4,13,9,Yes,0.6497342511236511,High
2080,2024-01-12,Premium,699,19.9,0,2,32,23,Yes,0.6495924042119527,High
2209,2023-09-04,Premium,699,10.7,3,2,26,42,Yes,0.6493076275799526,High
2310,2023-02-01,Basic,199,19.3,0,5,3,44,Yes,0.6492896750392027,High
436,2023-09-09,Premium,699,24.9,3,5,32,57,Yes,0.649259159436107,High
1405,2023-06-11,Standard,399,17.7,1,3,4,53,Yes,0.6490145025020864,High
1632,2024-07-24,Premium,699,23.0,6,2,34,8,Yes,0.648892958496128,High
126,2023-10-01,Basic,199,19.4,6,2,18,59,No,0.6487714466814429,High
701,2023-10-10,Basic,199,6.3,6,2,8,0,Yes,0.6484981632526421,High
2106,2023-03-20,Basic,199,15.2,6,0,19,43,Yes,0.6483614203491558,High
196,2024-04-17,Premium,699,20.0,0,2,20,32,Yes,0.6468025184598009,High
2368,2024-10-19,Premium,699,19.3,6,5,27,18,No,0.6466662814558785,High
1872,2024-08-14,Standard,399,21.5,3,5,31,55,No,0.6464560255311131,High
1382,2024-02-17,Basic,199,4.0,6,1,5,29,No,0.6462413163483105,High
1202,2024-10-16,Premium,699,5.1,1,2,25,36,No,0.645913340609092,High
1226,2023-04-09,Basic,199,8.8,3,5,1,42,Yes,0.6457049366632405,High
1197,2024-12-15,Premium,699,8.8,1,2,30,54,Yes,0.6456264662024742,High
1312,2023-02-07,Premium,699,13.0,1,5,35,52,Yes,0.6450606231226654,High
2130,2023-10-05,Standard,399,13.2,1,2,35,40,Yes,0.6448700072736847,High
1539,2023-11-15,Standard,399,24.2,1,2,26,58,Yes,0.6447769108718704,High
2099,2024-05-14,Premium,699,23.8,7,0,23,24,Yes,0.644762913460053,High
2722,2023-04-23,Standard,399,16.5,2,5,18,55,Yes,0.6444821402542136,High
517,2024-07-26,Premium,699,4.9,1,3,36,8,No,0.6440097992816058,High
2518,2024-11-17,Basic,199,13.1,8,0,28,33,Yes,0.6438059393061238,High
1273,2024-05-11,Basic,199,21.9,5,5,24,28,Yes,0.6435938757232686,High
976,2024-05-19,Standard,399,4.2,1,0,21,42,No,0.6432310889190408,High
2750,2024-04-28,Premium,699,23.7,5,1,22,27,Yes,0.6430724362306385,High
2766,2023-11-28,Basic,199,11.8,2,4,29,27,Yes,0.6424274411342256,High
905,2024-01-15,Basic,199,11.9,2,5,30,25,Yes,0.6424274411342256,High
1894,2024-01-07,Standard,399,13.3,1,5,15,38,No,0.6424131431048267,High
2159,2023-04-05,Standard,399,1.7,3,0,24,45,No,0.6422849299167928,High
375,2023-09-07,Basic,199,21.3,1,5,2,51,Yes,0.6422710808478341,High
1940,2024-06-14,Basic,199,23.4,1,2,20,43,Yes,0.6422240690052499,High
1641,2023-08-26,Basic,199,7.6,4,4,11,48,Yes,0.6416716944821763,High
435,2024-01-13,Basic,199,5.4,4,5,24,39,Yes,0.6415152743290317,High
2640,2024-11-07,Premium,699,13.2,1,3,36,33,No,0.6412033756388658,High
1467,2023-05-14,Basic,199,15.6,8,0,2,36,Yes,0.641200605637844,High
1082,2024-11-16,Basic,199,7.1,2,5,36,55,Yes,0.6410151699345602,High
1511,2023-12-08,Basic,199,11.1,2,3,23,32,Yes,0.6409521131457687,High
2728,2024-02-12,Premium,699,8.9,3,3,4,29,Yes,0.6407292627885601,High
208,2024-06-23,Basic,199,21.2,1,4,19,49,Yes,0.6405733767039992,High
2592,2023-04-17,Standard,399,10.3,5,4,20,4,Yes,0.6397899388380921,High
382,2023-09-02,Premium,699,23.0,1,5,20,8,Yes,0.6397498929381031,High
24,2023-03-07,Premium,699,11.2,8,3,24,7,Yes,0.6396965242326432,High
2635,2023-08-19,Premium,699,22.9,4,0,26,45,Yes,0.6394290883346442,High
1681,2024-06-10,Standard,399,12.7,3,2,35,29,No,0.6392703131619096,High
2539,2023-03-10,Premium,699,14.8,1,4,19,28,No,0.6389304099250961,High
1684,2024-07-14,Basic,199,12.6,8,3,28,8,No,0.6385009244404296,High
793,2024-11-19,Standard,399,20.9,3,2,2,53,Yes,0.6383906398227921,High
2415,2024-11-29,Standard,399,19.0,0,4,30,37,Yes,0.6382031832751545,High
418,2024-02-01,Standard,399,13.4,0,2,5,59,Yes,0.6377141279983971,High
2546,2023-05-04,Premium,699,22.4,4,4,26,8,Yes,0.637279728888957,High
771,2024-08-27,Premium,699,10.1,5,3,9,1,Yes,0.6369558920018177,High
2359,2024-03-16,Basic,199,19.3,4,2,12,22,Yes,0.6365525831492433,High
2449,2024-03-14,Standard,399,22.3,5,4,11,51,No,0.636348344653977,High
1214,2023-08-11,Premium,699,7.7,1,5,35,46,No,0.6359751304928084,High
1766,2023-03-07,Premium,699,2.9,3,0,21,45,Yes,0.6351740905996212,High
1158,2023-03-08,Basic,199,23.0,6,2,4,56,No,0.6344017595398165,High
583,2024-07-28,Standard,399,9.3,3,4,22,33,Yes,0.6330849103096103,High
188,2024-02-19,Standard,399,11.8,1,2,2,36,Yes,0.6326733222168617,High
2083,2024-11-22,Standard,399,19.3,2,5,23,48,No,0.6322520077848542,High
2193,2023-02-22,Standard,399,23.5,4,3,22,46,No,0.6318924004695751,High
815,2023-12-05,Premium,699,22.9,6,1,17,44,No,0.6318047852663395,High
479,2024-07-07,Basic,199,3.0,3,1,4,26,No,0.6316934034786414,High
194,2024-08-16,Basic,199,23.8,7,3,12,48,Yes,0.6315264973649696,High
2600,2023-12-25,Basic,199,9.0,6,4,28,3,Yes,0.6314814527059847,High
1177,2024-04-12,Basic,199,9.8,1,2,9,59,Yes,0.6314074385531128,High
1757,2024-12-06,Basic,199,16.0,6,2,10,22,No,0.6312444825248156,High
1241,2024-05-18,Standard,399,8.4,7,5,34,0,Yes,0.631124314491668,High
465,2024-12-22,Standard,399,23.0,5,0,12,1,Yes,0.6307334088842731,High
51,2023-07-01,Premium,699,24.4,2,1,27,55,Yes,0.6302335290065753,High
1393,2023-11-05,Premium,699,15.2,6,1,22,57,No,0.6295538555004656,High
1943,2024-01-02,Basic,199,4.0,7,1,24,50,Yes,0.6293575192619394,High
951,2024-09-20,Basic,199,4.3,3,1,14,50,No,0.6292512992205934,High
688,2024-07-28,Premium,699,20.0,8,2,15,12,Yes,0.629001260252258,High
798,2024-12-27,Premium,699,5.1,1,2,25,45,No,0.6286196090487164,High
1300,2024-12-09,Standard,399,17.4,2,5,20,47,Yes,0.6283124704333103,High
328,2024-05-24,Standard,399,16.4,4,2,35,23,Yes,0.6279589153855044,High
2599,2023-12-17,Basic,199,13.5,3,5,14,48,No,0.6273766872467397,High
801,2024-05-10,Basic,199,12.9,7,4,29,9,Yes,0.6272758357550096,High
284,2023-09-20,Basic,199,23.9,1,2,19,59,Yes,0.6272488496495042,High
1542,2024-03-28,Premium,699,13.9,6,3,30,6,Yes,0.626514643511451,High
2575,2024-09-25,Standard,399,15.6,3,5,35,37,Yes,0.6264830036333495,High
774,2023-06-24,Standard,399,15.5,2,3,33,35,Yes,0.6264830036333495,High
1361,2023-04-19,Standard,399,16.4,3,4,16,24,Yes,0.6256019198859941,High
899,2023-09-10,Standard,399,15.0,7,2,14,0,No,0.6253363040888335,High
1507,2024-06-09,Basic,199,5.9,5,3,9,28,No,0.6248755880996427,High
1739,2024-04-19,Standard,399,17.3,3,3,36,42,Yes,0.6243159267304124,High
2615,2023-04-20,Premium,699,12.1,3,3,5,45,No,0.6242613553694311,High
485,2024-12-14,Standard,399,11.9,3,2,29,36,Yes,0.6240469854147228,High
963,2023-07-05,Standard,399,17.6,2,3,24,43,No,0.6239478309321284,High
2224,2024-04-05,Standard,399,23.3,3,2,27,53,Yes,0.6237896680111061,High
2378,2024-07-17,Standard,399,13.8,2,3,23,42,Yes,0.6236977053168159,High
738,2024-12-02,Premium,699,6.5,1,2,34,49,Yes,0.6227357150491432,High
245,2023-11-04,Premium,699,16.9,1,4,21,34,Yes,0.6224641066155696,High
1976,2024-02-02,Premium,699,6.0,4,5,24,46,Yes,0.6213580245682181,High
14,2023-02-18,Standard,399,9.4,2,4,26,31,Yes,0.6212762940844067,High
1818,2024-06-27,Basic,199,19.2,3,2,7,32,Yes,0.6212694789768598,High
619,2024-10-20,Basic,199,22.1,7,1,33,14,Yes,0.6209739364660073,High
1255,2024-11-28,Standard,399,17.6,2,2,2,38,Yes,0.6203471085937693,High
1965,2023-07-13,Premium,699,11.3,0,5,10,59,Yes,0.6202682523252013,High
1193,2023-09-25,Standard,399,17.8,2,5,13,47,Yes,0.6201148043863327,High
699,2024-07-16,Standard,399,23.4,2,5,20,46,Yes,0.6197696328016451,High
229,2023-02-07,Premium,699,20.4,1,5,12,49,No,0.6195539933460863,High
1895,2023-10-14,Basic,199,21.0,6,3,32,3,No,0.6194676412803646,High
363,2024-07-17,Standard,399,9.4,3,4,26,34,Yes,0.6194333247655763,High
1370,2023-10-31,Basic,199,11.7,8,2,33,19,No,0.6193720452841109,High
2404,2023-09-25,Basic,199,22.4,8,1,32,6,No,0.6187965454212487,High
812,2024-11-17,Premium,699,15.6,4,2,29,52,Yes,0.6185631547096941,High
1070,2024-03-01,Standard,399,8.7,1,5,4,54,No,0.6177096245076297,High
2102,2023-01-11,Standard,399,14.0,7,1,20,39,Yes,0.6176528485116548,High
2448,2023-12-23,Basic,199,9.3,3,4,18,33,Yes,0.6175314201891139,High
470,2023-11-22,Basic,199,18.4,6,4,12,2,Yes,0.6171970328636758,High
496,2023-12-06,Standard,399,4.0,6,0,26,25,No,0.6170357253996468,High
2417,2024-09-11,Basic,199,22.4,0,2,9,51,Yes,0.6164400403611543,High
267,2024-04-06,Premium,699,5.3,8,2,36,4,Yes,0.6151750105481201,High
53,2024-04-26,Standard,399,19.8,1,3,11,55,Yes,0.6150064052318946,High
791,2023-03-11,Premium,699,0.8,3,5,14,18,Yes,0.6149399937430559,High
1921,2023-11-18,Basic,199,14.7,1,4,35,45,Yes,0.6143470703310564,High
808,2023-10-05,Basic,199,13.1,3,4,36,22,Yes,0.6143130770626575,High
1338,2024-04-16,Premium,699,23.4,7,0,3,22,Yes,0.614241673259965,High
2476,2023-07-28,Standard,399,17.7,3,4,24,54,No,0.6140453883451987,High
1788,2023-02-10,Premium,699,11.2,0,2,2,51,Yes,0.6140285676132216,High
2660,2024-03-13,Premium,699,21.2,1,5,12,5,Yes,0.613998032869266,High
1783,2023-02-01,Basic,199,23.5,3,2,31,8,Yes,0.6138868635523423,High
2338,2023-05-06,Standard,399,20.8,4,4,13,20,No,0.6137002348908976,High
785,2024-06-23,Basic,199,12.0,1,5,19,55,Yes,0.6135113466988862,High
1545,2024-08-02,Premium,699,19.8,8,2,20,8,No,0.613410158882047,High
2262,2024-09-11,Standard,399,7.1,1,5,19,26,Yes,0.613398662725013,High
2390,2023-12-19,Premium,699,19.2,6,5,26,8,No,0.6133190212570439,High
638,2024-08-14,Standard,399,9.6,8,3,12,16,No,0.6123516776516876,High
1352,2023-08-23,Premium,699,15.5,3,4,33,40,No,0.612309225019907,High
1795,2024-12-31,Standard,399,8.0,2,4,19,40,Yes,0.6122881530922175,High
2376,2024-02-22,Basic,199,19.0,4,0,36,57,Yes,0.6119221142346113,High
432,2023-03-21,Standard,399,8.4,6,5,15,20,Yes,0.6106571468870596,High
964,2023-11-18,Standard,399,10.9,8,1,25,26,Yes,0.6102465756637069,High
1891,2023-06-07,Basic,199,7.8,1,4,29,47,No,0.6101819322775252,High
1378,2024-02-09,Standard,399,8.4,3,4,15,40,No,0.6099124153070652,High
1873,2023-05-01,Standard,399,24.8,7,4,29,16,No,0.6098843059399937,High
647,2024-07-26,Premium,699,18.6,1,0,1,35,Yes,0.6097174529377832,High
2329,2023-09-15,Standard,399,9.5,8,3,9,13,Yes,0.6095282388469523,High
913,2024-05-28,Premium,699,7.3,1,2,28,22,Yes,0.6094213467463068,High
2798,2024-08-13,Standard,399,11.0,0,4,22,59,No,0.6094161064961086,High
273,2024-12-05,Standard,399,9.5,1,3,2,37,Yes,0.6089051900191115,High
1104,2024-03-11,Premium,699,20.7,5,3,13,6,Yes,0.6087978585058138,High
584,2024-09-20,Premium,699,3.3,5,3,1,15,No,0.6086978531790338,High
1927,2024-11-28,Standard,399,14.5,8,3,15,9,No,0.6083967650273563,High
1727,2024-01-22,Premium,699,12.1,7,4,12,20,Yes,0.6082992267178613,High
1330,2024-06-04,Premium,699,14.1,7,0,19,60,Yes,0.608239708738646,High
1787,2024-10-24,Standard,399,22.1,8,0,17,45,No,0.6079598577058212,High
830,2024-05-01,Standard,399,10.4,6,4,25,13,No,0.6069346275212958,High
1888,2024-08-22,Basic,199,24.1,4,1,15,57,Yes,0.6068915437134418,High
612,2024-08-02,Premium,699,19.1,2,3,11,10,Yes,0.6065435008747074,High
819,2024-12-11,Basic,199,13.9,7,3,16,4,Yes,0.6062438739489298,High
2568,2023-05-08,Basic,199,9.3,4,2,11,31,Yes,0.6061923126723435,High
2153,2023-08-12,Premium,699,15.2,6,1,5,50,Yes,0.6060128839853282,High
745,2023-10-18,Premium,699,9.7,8,0,2,16,Yes,0.6055262545837036,High
732,2023-02-25,Basic,199,18.8,0,5,15,49,No,0.6054839021017328,High
696,2023-07-16,Basic,199,7.0,6,0,4,34,Yes,0.6050756110698045,High
1752,2023-02-10,Premium,699,5.3,7,3,17,3,Yes,0.6047465324623804,High
1517,2024-09-02,Standard,399,5.5,3,2,32,40,Yes,0.604633903047869,High
251,2023-06-18,Standard,399,22.8,0,0,33,33,Yes,0.6045547143814491,High
1720,2023-05-24,Premium,699,8.1,6,5,9,18,Yes,0.6045042077047775,High
2673,2024-10-07,Premium,699,13.9,2,2,13,51,Yes,0.6040647360554616,High
234,2023-07-04,Standard,399,18.3,1,3,6,38,No,0.6039829513588056,High
1645,2023-09-27,Standard,399,18.0,1,3,8,56,Yes,0.6025980014832467,High
1254,2023-02-05,Standard,399,16.4,6,5,4,15,Yes,0.602508562112648,High
992,2024-08-29,Standard,399,20.2,1,5,26,54,Yes,0.6024742552781096,High
1519,2024-04-11,Premium,699,4.7,1,1,16,11,Yes,0.6023569287190854,High
881,2023-05-17,Premium,699,14.1,7,1,24,59,No,0.602322652198035,High
550,2024-10-18,Basic,199,16.7,3,3,28,22,No,0.6014376057754367,High
2695,2024-12-13,Basic,199,13.9,7,3,5,16,Yes,0.6014271331221166,High
1573,2024-08-07,Premium,699,8.8,8,3,5,12,No,0.6012286995676696,High
1434,2024-04-24,Basic,199,10.0,7,5,15,5,Yes,0.6011815666697884,High
2514,2024-05-06,Premium,699,9.6,6,1,23,60,Yes,0.6003483926473153,High
1852,2024-06-04,Standard,399,5.7,1,4,13,23,Yes,0.6003400943698342,High
2646,2024-12-24,Standard,399,13.0,1,3,22,31,Yes,0.6003179055152082,High
1993,2023-04-27,Premium,699,15.9,4,5,36,54,No,0.6001831587449495,High
657,2023-04-20,Standard,399,6.1,3,4,14,22,Yes,0.6000795058241665,High
2663,2024-07-29,Basic,199,6.8,1,4,31,36,No,0.6000403571084778,High
70,2024-05-31,Premium,699,24.7,5,3,34,39,No,0.5994397097458765,High
2320,2023-06-24,Premium,699,24.8,5,5,15,3,Yes,0.599403599176303,High
814,2023-05-28,Standard,399,11.7,7,3,7,14,No,0.5989187047427935,High
423,2023-09-02,Premium,699,10.1,1,2,21,44,Yes,0.5987117631097842,High
2638,2024-08-04,Standard,399,13.9,4,4,27,9,Yes,0.5981004745729528,High
975,2023-07-03,Basic,199,1.2,0,0,9,31,No,0.5980291952192065,High
1223,2024-11-09,Premium,699,11.3,0,5,14,51,Yes,0.5975591790633392,High
321,2023-03-01,Standard,399,21.3,4,5,16,9,No,0.5974407484639302,High
